,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,518739,https://www.abgeordnetenwatch.de/profile/norbert-lammert,0,115,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"Nehmen Sie bitte Platz. Die Sitzung ist eröffnet.

Liebe Kolleginnen und Kollegen! Ich begrüße Sie alle herzlich zu unserer Plenarsitzung.

Es gibt einige interfraktionelle Vereinbarungen zur Erweiterung unserer Tagesordnung. Ich verweise auf die in der Zusatzpunkteliste aufgeführten Punkte, bei denen von der Frist für den Beginn der Beratungen, soweit erforderlich, abgewichen werden soll:

ZP 1	Vereinbarte Debatte

zur Situation nach dem Auslaufen des -Finanzhilfeprogramms für Griechenland

ZP 2	Aktuelle Stunde auf Verlangen der Fraktion DIE LINKE:

Rolle des Bundes beim Tarifkonflikt bei der Deutschen Post AG",TOP 4 Sterbebegleitung,14467,chair,18
1,518740,,1,115,,,,,,ZP 1 und ZP 2 siehe 114. Sitzung,TOP 4 Sterbebegleitung,14467,poi,18
2,518741,https://www.abgeordnetenwatch.de/profile/norbert-lammert,2,115,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,ZP 3	Weitere Überweisungen im vereinfachten Verfahren,TOP 4 Sterbebegleitung,14467,chair,18
3,518742,,3,115,,,,,,Ergänzung zu TOP 36,TOP 4 Sterbebegleitung,14467,poi,18
4,518743,https://www.abgeordnetenwatch.de/profile/norbert-lammert,4,115,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"a)	Beratung des Antrags der Abgeordneten Tom Koenigs, Dr. Franziska Brantner, Agnieszka Brugger, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Keine Rekrutierung Minderjähriger in die Bundeswehr

Drucksache 18/981

Überweisungsvorschlag:

Verteidigungsausschuss (f)

Ausschuss für Menschenrechte und Humanitäre Hilfe

b)	Beratung des Antrags der Abgeordneten Dr. Konstantin von Notz, Tabea Rößner, Renate Künast, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Netzneutralität als Voraussetzung für eine -gerechte und innovative digitale Gesellschaft effektiv gesetzlich sichern

Drucksache 18/5382

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Energie (f)

Ausschuss Digitale Agenda (f)

Ausschuss für Recht und Verbraucherschutz

Ausschuss für Verkehr und digitale Infrastruktur

Federführung strittig

c)	Beratung des Antrags der Abgeordneten Elisabeth Scharfenberg, Kordula Schulz-Asche, Maria Klein-Schmeink, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Reform der Pflegeausbildung auf gesichertes Fundament stellen

Drucksache 18/5383

Überweisungsvorschlag:

Ausschuss für Familie, Senioren, Frauen und Jugend (f)

Ausschuss für Gesundheit

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

ZP 4	Weitere abschließende Beratungen ohne Aussprache",TOP 4 Sterbebegleitung,14467,chair,18
5,518744,,5,115,,,,,,Ergänzung zu TOP 37,TOP 4 Sterbebegleitung,14467,poi,18
6,518745,https://www.abgeordnetenwatch.de/profile/norbert-lammert,6,115,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,1754.0,,"a)	Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Recht und Verbraucherschutz (6. Ausschuss) gemäß § 93a Absatz 3 der Geschäftsordnung

zu dem Vorschlag für eine Verordnung des Europäischen Parlaments und des Rates zur Änderung der Verordnung (EG) Nr. 861/2007 des Europäischen Parlaments und des Rates vom 11. Juli 2007 zur Einführung eines europäischen Verfahrens für geringfügige Forderungen und der Verordnung (EG) Nr. 1896/2006 des Europäischen Parlaments und des Rates vom 12. Dezember 2006 zur Einführung eines Europäischen Mahnverfahrens

KOM(2013) 794 endg.; Ratsdok. 16749/13

hier: Einvernehmensherstellung gemäß § 8 Absatz 4 des Gesetzes über die Zusammenarbeit von Bundesregierung und Deutschem Bundestag in Angelegenheiten der Europäischen Union

Drucksachen 18/419 Nr. A.48, 18/2647, 18/3385, 18/3427, 18/5355, 18/5411

b)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 210 zu Petitionen

Drucksache 18/5389

c)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 211 zu Petitionen

Drucksache 18/5390

d)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 212 zu Petitionen

Drucksache 18/5391

e)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 213 zu Petitionen

Drucksache 18/5392

f)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 214 zu Petitionen

Drucksache 18/5393

g)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 215 zu Petitionen

Drucksache 18/5394

h)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 216 zu Petitionen

Drucksache 18/5395

i)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 217 zu Petitionen

Drucksache 18/5396

j)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 218 zu Petitionen

Drucksache 18/5397

k)	Beratung der Beschlussempfehlung des Peti-tionsausschusses (2. Ausschuss)

Sammelübersicht 219 zu Petitionen

Drucksache 18/5398

ZP 5	Aktuelle Stunde auf Verlangen der Fraktionen der CDU/CSU und SPD:

Die Sicherheitslage nach den jüngsten islamistischen Anschlägen

ZP 6	Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Änderung des Bundesministergesetzes und des Gesetzes über die Rechtsverhältnisse der Parlamentarischen Staatssekretäre

Drucksache 18/4630

Beschlussempfehlung und Bericht des Innenausschusses (4. Ausschuss)

Drucksache 18/5419

ZP 7	Beratung des Antrags der Abgeordneten Özcan Mutlu, Tabea Rößner, Kai Gehring, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Empfehlungen der Enquete-Kommission „Internet und digitale Gesellschaft“ zur digitalen Bildung umsetzen

Drucksache 18/5105

Die Tagesordnungspunkte 6 - hier geht es um die Beratung von Vorlagen zum Thema „Altersarmut Ost“ - und 30 - hier geht es um Vorlagen zum Thema „Fracking in Deutschland“ - sollen abgesetzt werden.

Darüber hinaus kommt es zu den in der Zusatzpunkteliste dargestellten weiteren Änderungen des Ablaufs.

Schließlich mache ich noch auf eine nachträgliche Ausschussüberweisung im Anhang zur Zusatzpunkteliste aufmerksam:

Der am 17. Juni 2015 (111. Sitzung) überwiesene nachfolgende Gesetzentwurf soll zusätzlich dem Haushaltsausschuss (8. Ausschuss) zur Mitberatung überwiesen werden:

Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur -Verbesserung der Hospiz- und Palliativversorgung in Deutschland (Hospiz- und Palliativgesetz - HPG)

Drucksache 18/5170

Überweisungsvorschlag:

Ausschuss für Gesundheit (f)

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Haushaltsausschuss

Ich frage Sie, ob Sie mit diesen Veränderungen einverstanden sind. - Das ist offensichtlich der Fall. Dann haben wir das so beschlossen.

Ich rufe nun unseren Tagesordnungspunkt 4 auf:

a)	Erste Beratung des von den Abgeordneten Michael Brand, Kerstin Griese, Kathrin Vogler, Dr. Harald Terpe und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Strafbarkeit der geschäftsmäßigen Förderung der Selbsttötung

Drucksache 18/5373

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Innenausschuss

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

b)	Erste Beratung des von den Abgeordneten Peter Hintze, Dr. Carola Reimann, Dr. Karl Lauterbach, Burkhard Lischka und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes zur Regelung der ärztlich begleiteten -Lebensbeendigung (Suizidhilfegesetz)

Drucksache 18/5374

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Innenausschuss

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

c)	Erste Beratung des von den Abgeordneten Renate Künast, Dr. Petra Sitte, Kai Gehring, Luise Amtsberg und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes über die Straffreiheit der Hilfe zur Selbsttötung

Drucksache 18/5375

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Innenausschuss

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

d)	Erste Beratung des von den Abgeordneten Dr. Patrick Sensburg, Thomas Dörflinger, Peter Beyer, Hubert Hüppe und weiteren Abgeordneten eingebrachten Entwurfs eines Gesetzes über die Strafbarkeit der Teilnahme an der Selbsttötung

Drucksache 18/5376

Überweisungsvorschlag:

Ausschuss für Recht und Verbraucherschutz (f)

Innenausschuss

Ausschuss für Arbeit und Soziales

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für Gesundheit

Ausschuss für Menschenrechte und Humanitäre Hilfe

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Liebe Kolleginnen und Kollegen, mit diesem Tagesordnungspunkt setzen wir die Arbeit an einem der sicherlich anspruchsvollsten und zugleich schwierigsten Gesetzgebungsprojekte dieser Legislaturperiode fort. Im November vergangenen Jahres haben wir uns in einer vierstündigen Orientierungsdebatte mit der Frage auseinandergesetzt, wie der Staat seine unaufgebbare Verpflichtung zum Schutz des Lebens und zum Schutz der Menschenwürde auch und gerade gegenüber dem sterbenden Menschen wahrnehmen kann. Daraus sind die vier Gesetzentwürfe entstanden, in deren Beratung wir heute eintreten.

Die Antworten auf diese Frage kann nur jeder Abgeordnete für sich selber finden. Die Fraktionen haben -daher wie die Bundesregierung von vornherein darauf verzichtet, eigene Gesetzentwürfe vorzulegen, und es stattdessen jedem einzelnen, jeder einzelnen Abgeordneten überlassen, fraktionsübergreifend seine eigene Position zu formulieren und dafür jeweils Unterstützung zu gewinnen.

Ich trage das insbesondere auch für unsere Besucherinnen und Besucher und die Zuhörer bei den elektronischen Medien vor, weil sich daraus ein etwas unüblicher Debattenablauf ergibt. Die Aufteilung der nach der interfraktionellen Vereinbarung vorgesehenen Debattenzeit von 120 Minuten soll sich im Wesentlichen nach dem Stärkeverhältnis der Anzahl der Unterzeichner der jeweiligen vier Gesetzentwürfe richten. Das ist, wie Sie alle wissen, eine Abweichung von unserem sonstigen Verfahren, die aber diesem Thema und der geschilderten Entstehung dieser Gesetzentwürfe Rechnung trägt.

Die vier von mir zu Beginn genannten Gesetzentwürfe haben genügend Unterstützung gefunden, um nach unserer Geschäftsordnung heute in erster Lesung beraten werden zu können. An diese heutige Debatte wird sich eine intensive Befassung in den Ausschüssen anschließen, bevor wir dann im Herbst dieses Jahres werden entscheiden müssen, ob und gegebenenfalls welche Ergänzungen oder Korrekturen der geltenden Rechtslage erfolgen sollen.

Ich will ergänzend darauf hinweisen, dass es die Vereinbarung gibt, dass die Reden der Kolleginnen und Kollegen, deren Redewunsch im Rahmen dieser zwei Stunden nicht berücksichtigt werden kann, in einem einer Redezeit von fünf Minuten entsprechenden Umfang zu Protokoll gegeben werden können. Ich vermute, dass Sie auch mit dieser Vereinbarung einverstanden sind. - Das ist offensichtlich der Fall. Dann verfahren wir so.1

Ich eröffne die Aussprache und erteile das Wort als erstem Redner dem Kollegen Michael Brand.",TOP 4 Sterbebegleitung,14467,chair,18
7,518746,,7,115,,,,,,"Beifall bei Abgeordneten der CDU/CSU, der SPD und des BÜNDNISSES 90/DIE GRÜNEN",TOP 4 Sterbebegleitung,14467,poi,18
8,518747,https://www.abgeordnetenwatch.de/profile/michael-brand/archive/214772,8,115,Michael Brand (CDU/CSU),Michael Brand,michael-brand,1770.0,cducsu,"Herr Präsident! Liebe Kolleginnen und Kollegen! Wir haben in der Orientierungsdebatte im November des letzten Jahres und danach eine würdige Debatte um Sterbebegleitung, um die Würde des Lebens auch an seinem Ende geführt. Die gesellschaftliche Erörterung des Themas Sterben haben wir dadurch ein gutes Stück aus der Tabuzone holen können. Auch was die Debatte unter uns Abgeordneten angeht, bin ich sehr froh und möchte heute dafür danken, dass wir gerade auch bei unterschiedlichen Haltungen den Respekt voreinander gepflegt haben.",TOP 4 Sterbebegleitung,14467,speech,18
9,518748,,9,115,,,,,,Beifall bei Abgeordneten im ganzen Hause,TOP 4 Sterbebegleitung,14467,poi,18
