,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
0,764442,https://www.abgeordnetenwatch.de/profile/ulla-schmidt/archive/216739,0,220,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,1665,,"Nehmen Sie Platz. Erst einmal einen wunderschönen guten Tag. Die Sitzung ist eröffnet.

Interfraktionell wurde vereinbart, dass die Unterrichtung der Bundesregierung auf der Drucksache 18/11282 über die Stellungnahme des Bundesrates zu dem bereits überwiesenen Entwurf eines Gesetzes zur Verbesserung der Fahndung bei besonderen Gefahrenlagen und zum Schutz von Beamtinnen und Beamten der Bundespolizei durch den Einsatz von mobiler Videotechnik an den federführenden Innenausschuss sowie zur Mitberatung an den Ausschuss für Recht und Verbraucherschutz und den Ausschuss Digitale Agenda überwiesen wird. Sind Sie mit diesem Vorschlag einverstanden? - Ich sehe keinen Widerspruch. Dann ist so beschlossen.

Weiterhin gibt es eine interfraktionelle Vereinbarung, die heutige Tagesordnung um die erste Beratung des von den Fraktionen der CDU/CSU, der SPD und von Bündnis 90/Die Grünen eingebrachten Entwurf eines Gesetzes zur Fortentwicklung des Gesetzes zur Suche und Auswahl eines Standortes für ein Endlager für Wärme entwickelnde radioaktive Abfälle und anderer Gesetze auf Drucksache 18/11398 zu erweitern und jetzt gleich im Anschluss als Zusatzpunkt 1 ohne Aussprache aufzurufen. - Ich sehe, dass Sie damit einverstanden sind. Dann verfahren wir so.

Ich rufe den soeben aufgesetzten Zusatzpunkt 1 auf:

Erste Beratung des von den Fraktionen CDU/CSU, SPD und BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes zur Fortentwicklung des Gesetzes zur Suche und Auswahl eines Standortes für ein Endlager für Wärme entwickelnde radioaktive Abfälle und anderer Gesetze

Drucksache 18/11398

Überweisungsvorschlag:

Ausschuss für Umwelt, Naturschutz, Bau und Reaktorsicherheit (f)

Ausschuss für Wirtschaft und Energie

Ausschuss für Bildung, Forschung und Technikfolgenabschätzung

Haushaltsausschuss

Eine Aussprache ist für heute nicht vorgesehen.

Interfraktionell wird die Überweisung des Gesetzentwurfs auf Drucksache 18/11398 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen. Gibt es dazu von Ihrer Seite aus anderweitige Vorschläge? - Ich sehe, das ist nicht der Fall. Dann ist die Überweisung so beschlossen.

Ich rufe den Tagesordnungspunkt 1 auf:

Befragung der Bundesregierung

Die Bundesregierung hat als Thema der heutigen Kabinettssitzung mitgeteilt: Bericht über die Regelungen zu den Anerkennungsverfahren in Heilberufen des Bundes.

Das Wort für den einleitenden fünfminütigen Bericht hat der Bundesminister für Gesundheit, Herr Hermann Gröhe. - Bitte schön, Herr Bundesminister.",TOP 1 Befragung der Bundesregierung,15210,chair,18
1,764443,,1,220,,,,,,Beifall bei der CDU/CSU sowie bei Abgeordneten der SPD,TOP 1 Befragung der Bundesregierung,15210,poi,18
2,764444,https://www.abgeordnetenwatch.de/profile/hermann-grohe/archive/214655,2,220,"Hermann Gröhe, Bundesminister für Gesundheit",Hermann Gröhe,hermann-grohe,1598,,"Frau Präsidentin! Liebe Kolleginnen! Liebe Kollegen! Das Bundeskabinett hat heute Morgen den Bericht über die Regelungen zum Anerkennungsverfahren in Heilberufen des Bundes beschlossen, der jetzt Ihnen, dem Deutschen Bundestag, und dem Bundesrat zugeleitet wird. In diesem Zusammenhang sind aber auch weitere Heilberufsgesetze des Bundes geändert worden. Schließlich sind darüber hinaus auch das Verfahren und einzelne Anpassungsmaßnahmen in einer Verordnung geregelt worden.

Insgesamt zeigt der Bericht ein gelungenes Anerkennungssystem. Wir ermöglichen mit unseren Regelungen den zum Teil dringend benötigten Fachkräften, die ihre Berufsausbildung im Ausland gemacht haben, den Zugang zu unserem Arbeitsmarkt. Ein Blick auf das Monitoring zu dem Anerkennungsgesetz des Bundesbildungsministeriums insgesamt zeigt, dass 2015 über die Hälfte der Anträge von Menschen in Gesundheitsberufen gestellt wurden. Das ermöglicht Zuwanderinnen und Zuwanderern bessere Aussichten auf einen Arbeitsplatz in Deutschland. Messlatte für die Anerkennung der Berufsabschlüsse ist der Vergleich mit den Berufsabschlüssen in unserem Land. Das gebietet schon der Patientenschutz.

Verfügen die Anerkennungsbewerberinnen und -bewerber nicht über eine gleichwertige Ausbildung, kann eine entsprechende Anpassungsmaßnahme ihnen dennoch den Berufszugang ermöglichen. Dabei orientieren wir uns am europäischen Recht, haben also für die Anerkennung - auch für die sehr anspruchsvollen Fristen im Anerkennungsverfahren - die gleichen Maßstäbe wie innerhalb der Europäischen Union.

Wir bewegen uns im europäischen und vor allem bundesgesetzlichen Rechtsrahmen, aber die Umsetzung liegt in der Verantwortung der Länder. Dabei stellen sich immer wieder die Fragen: Wie können Unterschiede in der Rechtsanwendung vermieden werden? Wie kann die sehr anspruchsvolle Arbeit der zuständigen Behörde in der Bewertung einzelner Ausbildungsabschlüsse erleichtert werden?

Hier ist von herausragender Bedeutung, dass die Länder nach langer Diskussion im Januar 2016 eine gemeinsame, länderübergreifende Gutachtenstelle eingerichtet haben. Sie hat ihre Arbeit zum 1. September 2016 aufgenommen, und sie hat unter anderem die Aufgabe, den zuständigen Behörden vor Ort mit den entsprechenden Gleichwertigkeitsprüfungen Informationen an die Hand zu geben, um entscheiden zu können, ob eine Ausbildung in einem anderen Land einer Ausbildung in Deutschland entspricht oder nicht.

Ein solches einheitliches Niveau ist nicht nur im Hinblick auf die Fachausbildung bei den Gesundheitsberufen dringend erforderlich, sondern neben den Berufsausübungsvorgaben geht es natürlich auch um angemessene Sprachkenntnisse in den diversen Gesundheitsberufen. Es ist gut, dass sich Mitte Mai 2014 die Gesundheitsministerkonferenz der Länder auf Eckpunkte für ein einheitliches Überprüfungsverfahren für die sogenannten verkammerten Heilberufe verständigt hat, was die Kenntnisse der deutschen Sprache angeht, und ein hohes Niveau in der Fachsprache vorgibt. Die Länder sind derzeit dabei, solche Eckpunkte auch für die Gesundheitsfachberufe, also die nicht verkammerten Berufe, zu entwickeln.

Wir sind mit den Ländern in einem umfassenden Austausch, nicht zuletzt in der Arbeitsgruppe „Berufe des Gesundheitswesens“. Einen aktuellen gesetzgeberischen Handlungsbedarf sieht die Bundesregierung nicht. Sie hat Ihnen, wie gesagt, die Vorstellungen zur Straffung der Zusammenarbeit in den Ländern etc., die jetzt auf den Weg gebracht worden sind, in dem Bericht vorgelegt und zeigt damit einen guten Weg auf, auch und gerade im Gesundheitsbereich Berufszugang für qualifizierte Menschen mit einer Berufsausbildung aus einem anderen Land zu eröffnen.

Vielen Dank.",TOP 1 Befragung der Bundesregierung,15210,speech,18
3,764445,https://www.abgeordnetenwatch.de/profile/ulla-schmidt/archive/216739,3,220,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,1665,,"Vielen Dank. - Ich bitte, jetzt die Fragen zu dem Themenbereich zu stellen, über den der Herr Bundesminister berichtet hat. Ich habe dazu schon einige Wortmeldungen, und zwar von der Kollegin Klein-Schmeink, dem Kollegen Rudolf Henke, von Frau Vogler und Herrn Meier. - Bitte schön.",TOP 1 Befragung der Bundesregierung,15210,chair,18
4,764446,https://www.abgeordnetenwatch.de/profile/maria-klein-schmeink-0,4,220,Maria Klein-Schmeink (BÜNDNIS 90/DIE GRÜNEN),Maria Klein-Schmeink,maria-klein-schmeink,1455,gruene,"Danke schön für den Bericht, Herr Minister. Ohne Zweifel ist es ein Fortschritt, dass wir jetzt eine zentrale Gutachtenstelle für die Gesundheitsberufe haben; denn es hat im Vorfeld große Unterschiede gegeben. Dabei stellt sich aber auch die Frage, inwiefern dadurch ein Nadelöhr entsteht. Inwiefern reichen die Kapazitäten der zentralen Gutachtenstelle für Gesundheitsberufe aus, um den Behörden bei der Prüfung und Bewertung der Bewerbungsunterlagen beratend zur Seite zu stehen? Und, sollten die Kapazitäten nicht ausreichen, welche Maßnahmen werden Sie ergreifen, um den Ausbau der Gutachtenstelle für Gesundheitsberufe zu fördern?",TOP 1 Befragung der Bundesregierung,15210,speech,18
5,764447,https://www.abgeordnetenwatch.de/profile/hermann-grohe/archive/214655,5,220,"Hermann Gröhe, Bundesminister für Gesundheit",Hermann Gröhe,hermann-grohe,1598,,"Vielen Dank, Frau Kollegin Klein-Schmeink. Das ist eine sehr berechtigte Frage, weil wir lange auf diese Stelle gewartet haben. Ich bitte umgekehrt um Verständnis: Die zentrale Stelle hat ihre Arbeit am 1. September des letzten Jahres aufgenommen. Zum gemeinsamen Austausch mit den Ländern gehört auch die Frage, ob die auch unter Einbeziehung von Landesfinanzministern und anderen erörterte Personalzurverfügungstellung durch die Länder ausreicht. Ich halte es jedenfalls für erforderlich, dass wir weiter sozusagen mit einem Monitoring begleiten, damit die gewünschte Arbeit dieser Stelle tatsächlich geleistet werden kann. Dazu gehört nicht nur die Personalausstattung; ich will ausdrücklich auf das Thema Datenbank und Zentralregister hinweisen.

Es hat also auch technische und andere Dimensionen. Es muss sichergestellt werden - wir haben den Behörden vor Ort ein ziemlich strenges Fristenkorsett mit auf den Weg gegeben -, dass die Arbeit tatsächlich geleistet wird. Das müssen wir im Blick behalten.",TOP 1 Befragung der Bundesregierung,15210,speech,18
6,764448,https://www.abgeordnetenwatch.de/profile/ulla-schmidt/archive/216739,6,220,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,1665,,Vielen Dank. - Dann erteile ich jetzt dem Kollegen Rudolf Henke das Wort.,TOP 1 Befragung der Bundesregierung,15210,chair,18
7,764449,https://www.abgeordnetenwatch.de/profile/rudolf-henke/archive/214616,7,220,Rudolf Henke (CDU/CSU),Rudolf Henke,rudolf-henke,1487,cducsu,"Herr Minister, ich habe den Bericht noch nicht lesen können; er wird uns erst zugeleitet werden. Aber ich mache die Erfahrung, dass es jedenfalls bis dato Unterschiede in der Anerkennungspraxis der Länder gibt. Von den Ärztekammern ist zum Teil zu vernehmen, dass Interessenten von einem Bundesland zu einem anderen Bundesland wechseln, weil sie das Gefühl haben, dass in bestimmten Bundesländern die Anerkennung einfacher zu erhalten ist, und dass damit ein gewisser Anerkennungstourismus entsteht. Das kann bei einem bundeseinheitlich geregelten Berufsanerkennungsprozess sicherlich nicht das Ziel sein. Meine Frage lautet daher: Welche Maßnahmen sind notwendig, um diesen Anerkennungstourismus zwischen den Ländern zu unterbinden?",TOP 1 Befragung der Bundesregierung,15210,speech,18
8,764450,https://www.abgeordnetenwatch.de/profile/hermann-grohe/archive/214655,8,220,"Hermann Gröhe, Bundesminister für Gesundheit",Hermann Gröhe,hermann-grohe,1598,,"Vielen Dank, Herr Kollege Henke. - Ich unterstelle zunächst, dass es keinen Wettlauf zwischen den Ländern um einen möglichst einfachen Berufszugang gibt. Aber es ist in der Tat eine anspruchsvolle Aufgabe, bei Verfahren, die unter Umständen nur einmal eine Behörde in einem bestimmten Bundesland betreffen, entsprechend klug und abwägend eine Vergleichsprüfung vorzunehmen. Deswegen ist es so wichtig, dass die Zentralstelle entsprechende Maßstäbe bereithält.

Eine weitere Maßnahme, die ich vorhin in meiner Antwort auf die Frage von Frau Klein-Schmeink erwähnt habe, ist das Zentralregister, das zum Beispiel Doppelanträge vermeiden hilft. Wir spüren in der Zentralstelle, aber auch im Zusammenhang mit den einheitlichen Eckwerten für deutsche Sprachkenntnisse ein gewisses Interesse der Länder daran, einerseits eigene Kompetenzen wahrzunehmen und andererseits das Verfahren zu vereinheitlichen. Es kann in der Tat nicht in unserem Interesse liegen, wenn hier ein Anerkennungstourismus stattfindet. Insofern geht die Monitoringarbeit vier Monate nach Einrichtung der betreffenden Stelle weiter.",TOP 1 Befragung der Bundesregierung,15210,speech,18
9,764451,https://www.abgeordnetenwatch.de/profile/ulla-schmidt/archive/216739,9,220,Vizepräsidentin Ulla Schmidt,Ulla Schmidt,ulla-schmidt,1665,,Vielen Dank. - Frau Kollegin Vogler.,TOP 1 Befragung der Bundesregierung,15210,chair,18
